mouse id	RFID	Genotype	Environment	Weight gain-	Wedge cage	Gender	Pregnant	Diarrhea	Tissue	Flow-date	RANTES	MIP 3a	KC	TNF a	MCP 1	IP 10	MIP 1a	MIP 1b	IL 1a	IL 6	CCL2 B. subtilis	CCL2 B. vulgatus	CCL2 C. albicans	CCL2 aCD3-CD28	CCL2 C. perfringens	CCL2 PBS	CCL2 P. aeruginosa	CCL2 S. aureus	IL-1a B. subtilis	IL-1a B. vulgatus	IL-1a C. albicans	IL-1a aCD3-CD28	IL-1a C. perfringens	IL-1a PBS	IL-1a P. aeruginosa	IL-1a S. aureus	IL-5 B. subtilis	IL-5 B. vulgatus	IL-5 C. albicans	IL-5 aCD3-CD28	IL-5 C. perfringens	IL-5 PBS	IL-5 P. aeruginosa	IL-5 S. aureus	IFN-y B. subtilis	IFN-y B. vulgatus	IFN-y C. albicans	IFN-y aCD3-CD28	IFN-y C. perfringens	IFN-y PBS	IFN-y P. aeruginosa	IFN-y S. aureus	TNF-a B. subtilis	TNF-a B. vulgatus	TNF-a C. albicans	TNF-a aCD3-CD28	TNF-a C. perfringens	TNF-a PBS	TNF-a P. aeruginosa	TNF-a S. aureus	CXCL1 B. subtilis	CXCL1 B. vulgatus	CXCL1 C. albicans	CXCL1 aCD3-CD28	CXCL1 C. perfringens	CXCL1 PBS	CXCL1 P. aeruginosa	CXCL1 S. aureus	IL-1b B. subtilis	IL-1b B. vulgatus	IL-1b C. albicans	IL-1b aCD3-CD28	IL-1b C. perfringens	IL-1b PBS	IL-1b P. aeruginosa	IL-1b S. aureus	IL-10 B. subtilis	IL-10 B. vulgatus	IL-10 C. albicans	IL-10 aCD3-CD28	IL-10 C. perfringens	IL-10 PBS	IL-10 P. aeruginosa	IL-10 S. aureus	CCL3 B. subtilis	CCL3 B. vulgatus	CCL3 C. albicans	CCL3 aCD3-CD28	CCL3 C. perfringens	CCL3 PBS	CCL3 P. aeruginosa	CCL3 S. aureus	CCL4 B. subtilis	CCL4 B. vulgatus	CCL4 C. albicans	CCL4 aCD3-CD28	CCL4 C. perfringens	CCL4 PBS	CCL4 P. aeruginosa	CCL4 S. aureus	IL-17 B. subtilis	IL-17 B. vulgatus	IL-17 C. albicans	IL-17 aCD3-CD28	IL-17 C. perfringens	IL-17 PBS	IL-17 P. aeruginosa	IL-17 S. aureus	IL-6 B. subtilis	IL-6 B. vulgatus	IL-6 C. albicans	IL-6 aCD3-CD28	IL-6 C. perfringens	IL-6 PBS	IL-6 P. aeruginosa	IL-6 S. aureus	IL-13 B. subtilis	IL-13 B. vulgatus	IL-13 C. albicans	IL-13 aCD3-CD28	IL-13 C. perfringens	IL-13 PBS	IL-13 P. aeruginosa	IL-13 S. aureus	Blood Total T cells	Blood Total B cells	Blood CD4 T cells	Blood CD8 T cells	Blood CD4 T cells CD44lo CD62Lhi	Blood CD4 T cells CD44hi CD62Lhi	Blood CD4 T cells CD44hi CD62Llo	Blood CD4 T cells CD44lo CD62Llo	Blood CD8 T cells CD44lo CD62Lhi	Blood CD8 T cells CD44hi CD62Lhi	Blood CD8 T cells CD44hi CD62Llo	Blood CD8 T cells CD44lo CD62Llo	Blood Total myeloid CD11b CD11c	Blood CD4 T cells CD25+	Blood Total immune cells CD45+	MLN Total T cells	MLN Total B cells	MLN CD4 T cells	MLN CD8 T cells	MLN CD4 T cells CD44lo CD62Lhi	MLN CD4 T cells CD44hi CD62Lhi	MLN CD4 T cells CD44hi CD62Llo	MLN CD4 T cells CD44lo CD62Llo	MLN CD8 T cells CD44lo CD62Lhi	MLN CD8 T cells CD44hi CD62Lhi	MLN CD8 T cells CD44hi CD62Llo	MLN CD8 T cells CD44lo CD62Llo	MLN Total myeloid CD11b CD11c	MLN CD4 T cells CD25+	MLN Total immune cells CD45+	MLN Eosinphils	MLN Neutrophils	MLN Ly6C Monocyte	MLN CD11c MHCII	MLN CD103 CD11c MHCII DC	MLN CD103neg CD11c MHCII DC
61-4	C4 NOD2 PBMC 61-4 lymph.fcs	NOD2	lab	16.93989071	2517961	F	N	N	blood	28-Jul	55.0366247089539	110.297391496016	124.661656131752	0	9.84182751854222	37.5888542429854	2.96068272219479	84.9517533409035	94.0098909179922	0	29.21225776	22.3419414	10.5114214	9.685923319	9.962591546	6.53047609	8.736273338	17.08922579	4.68090062	6.010987308	4.728291637	3.825977943	3.954969897	3.327317511	8.844134968	3.889503699	7.831173467	8.374727549	15.66982701	25.00541353	7.691960846	5.724208459	7.445174739	8.614440864	3671.533883	10001	36.52730914	12542.91651	702.6814391	15.87522661	10001	3586.964163	26.96901515	84.28838209	22.30650063	83.17292898	16.35081893	3.950541694	47.18881151	171.9508332	51.64873896	170.6409274	50.88363146	22.06489836	25.06107236	16.15008943	74.44978109	120.679282	9.628715364	9.643418543	18.81136173	8.835622211	6.376016783	8.064526419	13.95565234	14.19747286	112.6577883	282.5739986	78.66324529	92.48070365	16.49011847	1	209.8718777	170.4278524	426.7220964	521.8275086	108.7710008	677.873904	52.62195312	30.31924851	469.6273286	281.4357024	157.3106018	214.8074676	42.11733995	308.9536867	30.3511414	33.94457241	172.2711289	181.0113538	106.9222001	23.4419513	24.90367935	171.6692266	14.49952657	7.193706781	119.2798218	17.21272402	135.8670136	626	41.60105084	104.9142948	94.64844808	58.74096861	252.8814935	151.4939882	9.997585966	9.510946581	9.071954028	8.460558649	5.734653135	4.705360402	11.21477311	13.10048131	10.7	23.5	5.75	2.53	15.9	0	38.3	45.8	63.8	4.26	10.6	21.3	31.8	0.54	4.86	31.3	40.3	14.3	8.51	47.3	4.47	17.2	31.1	33.4	2.83	6.18	57.6	7.31	2.42	89.7	0.18	0.065	1.67	2.36	0.22	1.29
514857	C1 AtgW 514857 PBMC lymph.fcs	B6	wild	11.57024793	7	M	N	N	blood	4-Aug	60.7623848643087	93.7402338138909	155.922222983666	10.9607762403555	18.404421467751	99.3610579973558	11.0680870883155	11.6608263498146	2.30259850064685	0	31.58177492	30.19261401	3.913533177	22.52137119	28.17658437	13.07888816	27.78684202	41.64228332	4.874785939	4.531272211	1.844285053	5.142323465	5.161478754	3.887911406	4.850842386	5.870901727	10.9427803	9.45462137	1.815266713	59.91072766	8.871489487	9.765738648	10.61694774	11.18874463	470.9269248	28.34069003	0	7986.076384	51.16471885	24.40191789	1086.2142	97.55986031	11.61807403	35.77420999	3.478165628	345.175328	48.71628243	4.658795435	31.91307051	73.77548792	522.9988296	745.5248611	20.78016962	117.1836818	508.118464	51.36752393	846.4406779	641.7408483	11.76409548	12.61536109	4.398586822	12.75790773	12.76300199	10.29879612	14.64089513	14.95092925	183.8747209	172.09857	1	242.4708454	155.6395112	86.44756873	227.0279257	177.137573	115.2311251	336.6417435	10.39499638	684.852822	195.8969223	15.77051227	419.9613877	477.471705	67.45192889	97.21733978	2.229943351	465.8248246	58.77471175	42.07660348	100.5199855	136.0732363	24.61873457	17.15194647	2.820851256	221.0038662	11.35380513	12.11683393	16.39999727	32.04462889	89.860911	177.8872406	1	143.0991397	95.21581961	81.40969204	154.0438387	116.7536285	10.88664421	12.30977142	2.802085682	13.3486343	11.98056772	8.676547814	13.56189371	13.30210476	20.9	40.7	10.1	9.26	44.7	1.57	14.6	39.1	50.7	27	5.39	16.9	32.4	0.98	1.2	61.7	26.1	35	24.1	31.7	2.85	19.6	45.9	10.8	1.5	13.3	74.4	4.52	4.51	83.2	0.062	0.044	1.04	1.97	0.36	0.99
505153	E2 NOD2 505153 PBMC lymph.fcs	NOD2	wild	37.42690058	4	F	Y	N	blood	4-Aug	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.30158141	33.70508421	16.66540644	21.85317076	22.46618501	6.478381506	65.22490876	18.36883709	3.424589433	4.891911112	4.161614291	2.653847113	3.62967954	1.283653242	4.867941148	2.949208685	6.118091411	10.02077922	6.9539637	44.49231027	6.529557175	1.628661147	4.675660662	4.18100179	615.9904508	2560.222547	4.487814983	1302.309523	184.0543869	0	2711.203255	544.7446856	8.117923322	16.74549527	4.011652665	39.05154004	11.97507312	2.107250939	20.62420933	21.40408781	969.6878178	865.9993799	466.3492308	390.4403493	774.9460833	140.9109971	1583.722811	538.1420894	4.882374128	9.810307798	10.00229992	5.193622164	17.86971196	2.577499614	11.5272781	4.501679317	134.9473339	153.0377478	37.12083583	89.08798666	150.6226776	1	141.9974018	1	148.0679894	275.546173	43.78642942	147.5143158	55.3089339	13.10229709	384.3161385	214.0937541	67.11678561	47.16555378	37.78918977	109.5951953	48.32429493	0	115.3684978	63.30834006	12.61876004	42.12852729	9.469455177	96.60371956	15.69606641	1.228071289	63.34271208	5.283063058	123.9272844	626	97.34018373	104.4874309	103.6785992	27.59858945	250.4361931	86.45309284	5.702386163	22.88949783	10.57825657	5.000988224	5.032494582	3.033903421	2.659356138	4.105372202	20.5	58.6	13.7	5.85	48.1	3.09	11.6	37.1	54.6	20.8	6.79	17.8	16.2	0.43	1.75	56	32.8	34.6	18.9	11.1	1.79	24.8	62.4	5.86	0.46	8.74	84.9	4.4	4.25	87.5	0.46	0.063	0.48	1.37	0.27	0.65
515057	D8 AtgE 515057 PBMC lymph.fcs	AtgE	wild	55.84415584	3	F	Y	Y	blood	4-Aug	57.7608200812806	205.814550068541	177.596360139947	16.5580216953818	48.0189180606587	104.892385613336	22.5190953779975	23.1532802114598	21.528338314495	189.38117188927	45.98234672	24.73472484	14.3109391	8.533268735	18.55759988	3.073413044	9.807249797	57.8004097	4.502867336	4.153478647	4.910770539	2.163929266	4.414676725	1.506841181	4.072405176	3.69525741	6.939526664	6.786095667	9.58612716	16.94434799	6.477671588	1.812329971	5.254909143	4.324482527	183.2386044	645.54124	18.94252679	2896.660974	43.74297024	0	830.0594644	1839.000156	8.722619315	23.38737504	5.254774785	59.02636385	25.73113986	1.765888407	8.600892989	54.25626452	719.1007669	1010.047763	74.07942047	40.91284694	539.4757127	12.41981757	435.0069088	1024.683258	16.18017654	7.63945781	14.59443606	4.848574435	5.23664571	1.448586165	4.113533659	5.026712588	126.5072848	1	131.3799397	1	1	1	1	1	174.1323935	410.170067	21.57952341	303.2354952	192.1443107	2.269222881	132.117668	510.7279611	101.5246074	101.0474484	49.5776266	183.5396128	52.95181562	0	59.50360801	180.0711224	20.9895402	12.80610168	8.690197796	98.0438605	7.889692414	2.97899846	6.012024609	27.04866473	115.1732679	626	78.41364405	73.49048351	81.07371087	22.88669808	127.4851052	86.83366251	45.65779653	24.30995223	7.185288191	3.998214639	5.324796467	0	5.190587972	2.747184871	14.3	19.6	8.16	5.32	50.2	1.87	12.6	35.3	47.3	28.1	6.49	18.1	63.8	0.47	3.48	66.9	21.9	36.3	27.3	63	7.91	17.4	11.7	70.3	10	5.85	13.8	5	36.3	80.4	0.11	0.23	0.6	1.72	0.25	0.98
505756	C11 AtgH 505756 PBMC lymph.fcs	AtgH	wild	53.84615385	4	F	Y	N	blood	4-Aug	41.7997618538096	157.652451489913	214.964918146453	29.5098065575278	54.6618157589507	218.922999443843	16.6098586367503	25.4074130620421	8.85866465712533	59.1382500710946	54.95897214	16.92743236	18.05218509	22.08853276	54.22234242	31.04070498	16.8655324	26.9729746	5.431955371	5.825635748	6.199929054	3.764369901	8.666796183	1.801359672	14.04720589	5.076321481	33.54781759	52.95448935	19.70793528	260.1870238	34.10515721	5.901796757	42.56912846	20.90433488	2251.192505	3603.863794	3333.970813	3711.550945	0	5.233961386	10001	10001	30.90997751	48.33452689	57.44628339	117.8405784	128.1237132	4.478300036	49.28646503	85.39514919	633.3518225	629.0243554	151.7563289	72.82409642	848.357268	39.23780161	687.509963	302.2982257	12.01163529	11.68340735	8.618796675	11.95095404	14.53250991	3.637993857	14.1562853	9.501442431	267.225292	510.448573	64.94354557	323.9800417	270.0866552	1	390.0595259	204.7054436	2156.59878	1289.289945	730.9535357	424.7648263	1485.68342	333.7938306	1164.914832	782.0594765	1066.012437	720.9067096	452.0458833	587.010209	703.3854974	162.8125124	830.2461635	484.9918732	65.93213897	31.25963908	47.99245336	360.3644776	330.8781127	4.831941714	79.19801344	116.9928552	177.9669156	626	100.3033172	135.3362302	152.2396371	77.01781828	626	155.5104476	10.95609272	10.34728761	13.12762224	15.41353324	11.28817764	4.854469302	9.449768142	9.920834991	18	52.2	7.84	9.02	26	1.15	11.2	61.7	29	23.5	12.4	35.1	20.8	0.41	3.01	51.6	32.5	28.7	20.4	57.7	12.7	21.2	8.35	71.3	16.2	4.75	7.79	3.96	3.97	81.4	0.13	0.068	0.67	1.29	0.28	0.65
515450	E4 NOD2 515450 PBMC lymph.fcs	NOD2	wild	36.07594937	3	F	N	N	blood	4-Aug	69.1875050602578	172.146047849001	471.195848016778	169.311361786139	19.7959147114384	1.00000000000002	74.0917259858381	8.90081105034604	10.7182958338663	113.304410000354	85.52991617	41.88889122	14.28683441	17.98121209	41.07486899	12.13850476	1	73.8188224	6.323774548	5.748028446	4.244889651	2.384245481	0	4.584893774	9.346846131	4.04495797	9.591397344	21.33486439	12.04037045	63.0288523	11.19970745	0	23.80621141	2.910540916	10118.8355	2204.437187	25.45411123	5769.040839	1946.089361	17.30322709	0	7132.116892	22.61591098	38.19158324	8.119554139	128.581516	35.02788947	17.20501606	1	108.383005	746.0156124	775.728656	67.95912341	48.50359083	513.9943573	37.60419678	938.0975217	768.7265252	8.436468515	6.074994369	10.66127752	3.945150682	4.751750943	2.792935405	21.74677706	11.48200157	60.15384144	131.7309553	59.7382077	118.2646336	1	1	144.8682921	175.676281	276.516384	511.8759502	60.88486493	305.1358924	284.554978	17.63329784	543.6410376	559.3122098	171.0970299	187.9694743	1.581540702	258.7486013	0	0	265.1096579	307.7477694	79.6000371	22.14802328	39.57348807	317.6288261	30.12194808	4.93644294	54.65713969	43.13481601	172.7272759	626	1	155.7454128	151.6917374	1	1	1	17.2264531	5.623644258	20.45537107	4.464669789	16.20941183	0	0	1.74779286	13	45	8.35	4	36.7	3.2	19.8	40.3	51.4	25.7	10.9	12	39.1	0.54	16.8	68.4	21	41.4	24.3	23.1	2.24	19.9	54.8	10.7	1.24	9.77	78.3	4.54	4.87	86.3	0.14	0.029	0.46	2.2	0.36	1.16
505057	D6 NOD2 505057 PBMC lymph.fcs	NOD2	wild	-0.462962963	7	M	N	N	blood	4-Aug	65.1624113259754	143.325114650731	100.001969233041	39.5337447008371	45.3546006621435	268.508406947051	28.7074209432324	42.4635292942484	9.73416341990262	0	98.93530426	16.82266641	14.7684777	13.40310393	22.14846805	7.848784682	41.72722355	49.72546223	4.996780948	6.172303629	4.28919058	3.77067362	6.005510701	2.064325305	8.797153592	4.529599766	8.850849645	8.985241828	11.04646786	91.29802573	10.53587577	4.361651691	11.67355604	8.232819743	311.2577287	47.33967782	20.65578189	4955.816146	45.44576052	5.512738554	808.5493472	83.65996036	18.72116676	28.44543603	8.668308221	231.710601	44.66739575	3.544931205	34.65803136	79.54605888	646.3312617	601.4763613	69.35394457	60.73001331	563.516069	33.94802978	820.4206159	615.8362776	11.33627105	11.47194329	6.621036478	10.27403753	7.512841329	6.59370943	13.95051139	8.55634069	152.0330463	249.949644	54.63154258	155.2402182	236.1544921	56.81635797	288.0467173	146.0930531	455.8324737	622.5525117	28.75943355	460.4225233	1	16.37580371	520.0084193	456.8333868	160.5393484	160.3638243	44.22797307	336.1496316	88.6559496	11.32228439	217.6243546	197.9833078	23.05222432	9.343809732	18.99693779	211.1796192	21.24427266	4.440112619	14.08695215	12.74981849	160.4646689	281.7621933	73.89273326	157.8124948	109.2910626	68.50959817	236.9052129	118.1834983	13.46883568	16.18239719	9.3962628	7.125921652	10.50508479	5.385040051	7.267023458	10.16657658	10.5	30.6	5.07	4.66	10.3	2.68	23	64	23.8	17.5	17.5	41.2	54.5	0.54	2.63	67.2	20.3	35.5	29.8	30.8	3.66	22.7	42.8	21.2	0.79	6.78	71.2	4.12	5.3	79.2	0.21	0.18	0.51	1.17	0.27	0.6
504954	C3 AtgW 504954 PBMC lymph.fcs	B6	wild	54.83870968	3	F	Y	N	blood	4-Aug	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	162.3228944	64.09722668	28.74161427	35.77753836	65.13204468	20.83367078	73.61888201	138.3313546	7.991621186	7.187631221	7.591422401	5.060728381	9.737327703	4.22851939	13.10142705	8.932158835	10.47113104	12.08501461	11.98462001	141.8929263	11.84551208	11.50220396	12.07384993	15.41026457	839.0254416	318.5313671	313.0292212	3851.171992	1744.564479	29.53287103	3227.314445	2636.007317	27.94640141	77.71347497	15.52206438	207.1482897	112.3811169	7.059803264	50.47122376	139.6599413	2601.360789	2466.7589	500.3694932	240.543276	1763.420891	312.2256442	2570.326854	2004.945816	10.09604557	11.95600936	10.7908211	16.12817827	15.96185481	14.33655929	14.62024513	13.73475283	172.4191575	257.5233255	105.3413087	253.3488552	215.5062382	165.8989052	265.080825	257.0435594	425.4428476	638.1532949	79.00307193	371.1151375	470.8654834	27.49715558	535.2971666	606.4665026	182.6947291	197.3664505	64.55239004	461.5362789	146.4502028	58.12090259	209.5658561	321.7601277	28.65330465	25.17458288	39.38496998	292.9651881	13.60753084	13.8562747	23.05222432	46.33579975	159.8722623	222.9444291	90.11522098	144.6889719	106.1303853	94.1358752	246.9329815	154.2046274	13.39516393	12.50738374	7.654990739	15.83487134	10.23576166	13.3370019	15.20850524	12.68954309	12.5	29.2	5.71	5.86	39.2	1.98	18.3	40.5	53.84	24.2	6.16	15.8	53.4	0.49	5.1	64	23.4	34.4	26.6	24.1	2.6	23.6	49.7	6.5	0.95	12.8	79.7	5.73	4.17	83.5	0.12	0.12	0.85	2.29	0.48	1.11
02-3	E1 AtgE PBMC02-3 lymph.fcs	AtgE	lab	12.97297297	2547302	F	N	N	blood	28-Jul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	26.8	14.6	4.98	68.5	0.7	19.9	11	81.8	7.39	3.64	7.16	21.3	0.89	5.09	37.6	32.2	15.2	9.23	62.1	5.71	18.2	13.9	57	4	5.07	33.9	4.86	2.27	96.5	0.084	0.022	2.56	2.29	0.37	1.4
02-4	E2 AtgE PBMC02-4 lymph.fcs	AtgE	lab	17.11229947	2547302	F	N	N	blood	28-Jul	36.5139861764014	173.722661334495	1120.48042617537	30.6709751605663	174.604738944283	145.184278916558	23.804278550418	26.4008315039826	15.0669489596871	174.113724561703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2	32.1	11.2	3.62	51.3	0.49	35.1	13.1	80.9	6.67	6.06	6.36	23	1.04	2.61	38.4	32.4	14.8	10.3	61.4	4.57	20.7	13.4	64.4	4.85	4.76	26	4.24	2.39	93.6	0.11	0.021	2.77	2.04	0.3	1.15
02-7	E3 AtgE PBMC02-7 lymph.fcs	AtgE	lab	28.49162011	2547302	F	N	N	blood	28-Jul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.2	32	7.22	3.85	29.7	0	42.4	28	46	4.76	27	22.2	19.4	0.98	0.68	41.4	29.4	17.3	10.9	65.1	4.66	17.7	12.5	64.7	3.81	4.39	27.1	5.35	2.68	93	0.15	0.021	2.47	2.74	0.3	1.8
02-8	E4 AtgE PBMC02-8 lymph.fcs	AtgE	lab	11.42857143	2547302	F	N	N	blood	28-Jul	26.0100878530248	95.2644365094226	240.759785512217	0	14.964495147578	90.0009937112137	31.2880959404426	4.17618225982136	184.573281014329	53.886932969572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3	25.6	10.2	3.05	42.8	0.76	30.3	26.1	70.9	8.86	3.8	16.5	21.7	0.62	1.97	40.7	26.4	16.6	9.21	68.8	3.9	14.3	13.1	47.4	2.01	5.55	45	3.84	2.15	96	0.091	0.00907	2.3	1.72	0.23	1.08
02-9	E5 AtgE PBMC02-9 lymph.fcs	AtgE	lab	15.90909091	2547302	F	N	N	blood	28-Jul	38.2799369667607	158.39695764184	1770.03412563202	25.5722381829319	212.225356415437	169.098104002564	20.2411076903275	32.2805577766708	37.1619466083295	335.197449236995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	37.8	8.94	2.8	46	0	22.7	31.3	70.6	0	5.88	23.5	24.3	0.33	2.41	36.2	35.1	14.2	9.76	58.2	3.99	18.2	19.7	38.3	2	5.64	54	4.57	2.28	94.1	0.13	0.016	2.13	2.03	0.32	1.25
70-1	E1 AtgE PBMC 70-1 lymph.fcs	AtgE	lab	17.17791411	2538770	F	N	N	blood	28-Jul	45.5965778696342	27.4537853753228	146.900922518488	0	2.92391359673182	28.9443436339914	0	1.00000000000005	3.73692489279718	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3	27.5	14.5	4.21	49.7	0.4	29.4	20.5	77.8	4.17	3.47	14.6	19.3	0.93	0.95	52.9	9.97	21.9	11.1	59.6	4.22	16.9	19.3	46.1	2.39	5.25	46.2	1.06	2.85	97	0.084	0.015	2.09	1.63	0.26	1.02
70-2	E2 AtgE PBMC 70-2 lymph.fcs	AtgE	lab	10.16949153	2538770	F	N	N	blood	28-Jul	73.9258269306395	289.86988562985	130.1893693552	1.863707033317	17.3690667581483	64.0561600974657	13.0079445177488	37.3468834616676	56.6728855937214	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.3	29.2	13.1	3.88	46.8	0.9	29.4	22.9	68.2	4.73	4.39	22.6	20.4	0.87	2.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
70-7	E4 AtgE PBMC 70-7 lymph.fcs	AtgE	lab	11.79775281	2538770	F	N	N	blood	28-Jul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1	41	11.7	2.96	58.4	0.73	17.8	23.1	69.2	5.77	6.73	18.3	18.7	0.4	1.02	55.6	9.8	22.5	13.2	71.6	3.89	14.5	9.99	78.1	4.4	3.24	14.2	1.1	2.77	97.1	0.15	0.012	1.75	1.34	0.16	0.91
70-9	E5 AtgE PBMC 70-9 lymph.fcs	AtgE	lab	15.50802139	2538770	F	N	N	blood	28-Jul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	36.4	11.6	4.11	48.1	0	20.7	31.1	59.4	11.5	7.29	21.9	18.4	0.56	0.74	57.1	9.45	21.9	14.4	66.6	4.73	16.4	12.3	58.2	3.5	4.6	33.7	1.34	2.73	95.6	0.11	0.013	2.04	1.5	0.24	0.96
